Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
181;24-03-2023;Decreto Direttoriale;C81E16000320004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F87J22000010001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D51D22000300001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D62E22001150001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J38B22000260001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F45H21000110005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J22E22000040006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B51D22000140002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G78B22001080005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E77J22000060001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D47J22000020006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H37J22000040006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I58B22000160006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E71D22000230005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J98B22000220006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H85H22000410006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G82E22000410001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C41D21001440006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F41D21000100006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J21D22000600001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E58B22000750002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B48B20000000003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G71D22000000002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J57J22000010005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H92E22000070008;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G32E22000040003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H99J21011490001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J81D22000100002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I81D22000000006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G72E22000140005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G98B22000280002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D78B22000510006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G71D22000010002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G52E22000020002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D15H22000000002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C55H22000030006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I42E22000120005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F37J22000020006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E68B22000420008;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D18B22000990004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D51D22000020001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E81D22000060006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F49J21017740006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 14 del 3 febbraio 2023_0.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G61D22000040003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C58B22000220004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I72E22000450006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C23F22000130002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J32E22000350002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D71D22000040007;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H22E22000030002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D92E22000110002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D38B22000990009;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H11D22000130004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B13F22000160006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H42E22000080002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D58B22001140009;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H23F22000120005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E81D22000050003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G52E22000080002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D81D22000050002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E22E22000150005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C68B22000170005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H32E22000070002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I12E22000350001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D91D22000060002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J68B22000000006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H83F22003010004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F37J22000010007;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F88B22001130002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I72E21000030002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F51D22000150005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B22E22037390001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F22E22000450006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F71D22000130002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J12E22000310005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H98B22000010006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F31D21000220002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H18B22000050006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H28B22000020006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F91D22000070002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G22E22000050008;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G82E22000030002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H28B22000010006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I81D22000050004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B62E22010830005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C48B22000070002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C91D22000080001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B31D22000050005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H71D22000080003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I77J22000020006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J48B22000180001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B37J22000030006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H12E22000140002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E32E22000160006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I11D22000050002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H48B22000360002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F51D22000050006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B92E22011450006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E61D22000030002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B41D22000090002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H32E22000060002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G27J22000000004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J61D22000080002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D91D22000070006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J82E22000040005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H81D22000010004;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D75H22000010002;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D78B22000990006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I98B22000010001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C21D22000210006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E62E22000050005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E78B22002470007;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G28B22005210005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;C48B22000290006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G28B22005220006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E78B22002610001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H88B22000280006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F78B21000140006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F83F22000140006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E65H22001470007;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H18B22000230001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;D58B22001710006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I28B22000290001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;H47J22000040001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F58B22000230005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I44G22000000006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E38B22001630005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G91D22000120005;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;F48B22001130001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;J38B22000190001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;I11D22000090006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;G85H22000320006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E62E22000040006;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;E62E22000670003;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
181;24-03-2023;Decreto Direttoriale;B92E22016440001;;;;;PNRR-M2C4-I4.2 Decreto direttoriale n. 181 del 24-03-2023 rett.pdf;Decreto Direttoriale n_ 181 del 24-03-2023
