Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
462;29-12-2022;Decreto Dirigenziale;B70J21000000001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;C60J21000000005;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;H39J21004020004;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;H39J21004030004;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;H49J21004500004;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;H49J21004510004;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B20J21000020001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;J40J21000040001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;I59J21005280001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;I59J21005290001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;H20J21000020004;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B70J21000050001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;C90J21000020001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;J20J21000000001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B40J21000010001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B40J21000020001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B40J21000030001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;F80J21000020001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;I50J21000000001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B80J19000000001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B39J21008950001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;J19J21014280001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;F99J21003650001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
462;29-12-2022;Decreto Dirigenziale;B10J21000000001;7248;1;ITOLO;;DD462del29.12.2022-Impegno2022-2023.pdf;Decreto dirigenziale n_ 462 del 29_12_2022
464;21-12-2023;Decreto Dirigenziale;;1314;;ITOLO;;D.D.n.464-del-21.12.2023-L.58-L.296-INPS.pdf;Decreto Dirigenziale n_ 464 del 21_12_2023
464;21-12-2023;Decreto Dirigenziale;;1314;1;ITOLO;;D.D.n.464-del-21.12.2023-L.58-L.296-INPS.pdf;Decreto Dirigenziale n_ 464 del 21_12_2023
464;21-12-2023;Decreto Dirigenziale;;1314;1;;;D.D.n.464-del-21.12.2023-L.58-L.296-INPS.pdf;Decreto Dirigenziale n_ 464 del 21_12_2023
464;29-12-2022;Decreto Dirigenziale;C90H22000010003;7248;5;ITOLO;;M_DIP.TPL_.REGISTRO_DECRETI_R_.0000464.29-12-2022.pdf;Decreto dirigenziale n_ 464 del 29_12_2022
464;29-12-2022;Decreto Dirigenziale;C90H22000010003;7248;3;ITOLO;;M_DIP.TPL_.REGISTRO_DECRETI_R_.0000464.29-12-2022.pdf;Decreto dirigenziale n_ 464 del 29_12_2022
464;29-12-2022;Decreto Dirigenziale;C90H22000010003;7248;5;ITOLO;3.455.351,00;M_DIP.TPL_.REGISTRO_DECRETI_R_.0000464.29-12-2022.pdf;Decreto dirigenziale n_ 464 del 29_12_2022
464;29-12-2022;Decreto Dirigenziale;;;;;;Registrazione CdC 464-22.pdf;Decreto dirigenziale n_ 464 del 29_12_2022
465;29-12-2022;Decreto Dirigenziale;;1315;;ITOLO;;DD n. 465 del 29.12.2022 impegno saldo 2022.pdf;Decreto dirigenziale n_ 465 del 29_12_2022
465;29-12-2022;Decreto Dirigenziale;;1315;;ITOLO;4.974.554.000,00;DD n. 465 del 29.12.2022 impegno saldo 2022.pdf;Decreto dirigenziale n_ 465 del 29_12_2022
465;29-12-2022;Decreto Dirigenziale;;1315;3;;1.218.638,00;DD n. 465 del 29.12.2022 impegno saldo 2022.pdf;Decreto dirigenziale n_ 465 del 29_12_2022
465;29-12-2022;Decreto Dirigenziale;;1315;1;ITOLO;;DD n. 465 del 29.12.2022 impegno saldo 2022.pdf;Decreto dirigenziale n_ 465 del 29_12_2022
467;27-12-2023;Decreto Dirigenziale;;1315;;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;27-12-2023;Decreto Dirigenziale;;1315;;ITOLO;5.073.554.000,00;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;27-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;1.212.991.281,11;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;27-12-2023;Decreto Dirigenziale;;1315;;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;27-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;27-12-2023;Decreto Dirigenziale;;1315;1;;498.470.395,54;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.27-12-2023.pdf;Decreto dirigenziale n_ 467 del 27_12_2023
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;ITOLO;2.704.065,12;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;ITOLO;6.227.084,65;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000467.30-12-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;;;;;;Registrazione CdC 467-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;;7248;3;ITOLO;;Registrazione UCB 467-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
467;30-12-2024;Decreto Dirigenziale;;7248;5;ITOLO;;Registrazione UCB 467-2024.pdf;Decreto dirigenziale n_ 467 del 30_12_2024
468;27-12-2023;Decreto Dirigenziale;;1318;1;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000468.27-12-2023.pdf;Decreto dirigenziale n_ 468 del 27_12_2023
469;27-12-2023;Decreto Dirigenziale;;1332;1;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000469.27-12-2023.pdf;Decreto dirigenziale n_ 469 del 27_12_2023
470;09-10-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO_DECRETI_R_.0000470.09-10-2024.pdf;Decreto Dirigenziale n_ 470 del 09_10_2024
470;28-12-2023;Decreto Dirigenziale;;1315;;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
470;28-12-2023;Decreto Dirigenziale;;1315;;ITOLO;5.073.554.000,00;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
470;28-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;1.212.991.281,11;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
470;28-12-2023;Decreto Dirigenziale;;1315;;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
470;28-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;512.355.672,06;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
470;28-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000470.28-12-2023.pdf;Decreto dirigenziale n_ 470 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;11;ITOLO;;ALLEGATO 1_0.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;7;ITOLO;;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;7;;28.000,00;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;7;;;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;11;;;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;7;ITOLO;89.474.349,00;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;11;ITOLO;;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
471;28-12-2023;Decreto Dirigenziale;;7248;11;ITOLO;80.000.000,00;D.D.n.471-del-28-12-2023-IMPEGNO.pdf;Decreto dirigenziale n_ 471 del 28_12_2023
472;28-12-2023;Decreto Dirigenziale;;1315;;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000472.28-12-2023.pdf;Decreto dirigenziale n_ 472 del 28_12_2023
472;28-12-2023;Decreto Dirigenziale;;1315;1;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000472.28-12-2023.pdf;Decreto dirigenziale n_ 472 del 28_12_2023
48;28-07-2021;Decreto Dirigenziale;;;;;;BV-Italia Decreto rinnovo NoBo n.48 del 28-07-2021.pdf;Decreto Dirigenziale n_ 48 del 28-07-2021
486;18-10-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000486.18-10-2024.pdf;Decreto dirigenziale n_ 486 del 18_10_2024
488;16-12-2019;Decreto Dirigenziale;;;;;;DD488_2019_scoutspeedfixed.pdf;Decreto Dirigenziale n_ 488 del 16_12_2019
489;16-12-2019;Decreto Dirigenziale;;;;;;DD489_2019sodiestensioneautostopo.pdf;Decreto Dirigenziale n_ 489 del 16_12_2019
492;23-10-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO_DECRETI_R_.0000492.23-10-2024.pdf;Decreto dirigenziale n_ 492 del 23_10_2024
494;23-10-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000494.23-10-2024.pdf;Decreto Dirigenziale n_ 494 del 23_10_2024
50;29-07-2021;Decreto Dirigenziale;;;;;;IIS Cert-Decreto AsBo prot. dgtf n.50 del 29-07-2021.pdf;Decreto Dirigenziale n_ 50 del 29-07-2021
5188;21-10-2011;Decreto Dirigenziale;;;;;;DD_5188_21-10-11.pdf;Decreto dirigenziale n_ 5188 del 21_10_2011
52;22-02-2023;Decreto Dirigenziale;;;;;;All. 1 - art. 67 d.lgs_. 159_2011.pdf;Decreto Dirigenziale n_ 52 del 22_02_2023
52;22-02-2023;Decreto Dirigenziale;;;;;;All. 2 - art. 85 d.lgs_. 159_2011.pdf;Decreto Dirigenziale n_ 52 del 22_02_2023
52;22-02-2023;Decreto Dirigenziale;;;;;;M_DIP.SISTRA.REGISTRO DECRETI(R).0000052.22-02-2023.pdf;Decreto Dirigenziale n_ 52 del 22_02_2023
592;21-12-2022;Decreto Dirigenziale;;;;;;M_DIP.MOT_.REGISTRO_DECRETI(U).0000592.21-12-2022.pdf;Decreto dirigenziale n_ 592 del 21_12_2022
603;11-12-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO_DECRETI_R_.0000603.11-12-2024.pdf;Decreto dirigenziale n_ 603 del 11_12_2024
624;19-12-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000624.19-12-2024.pdf;Decreto dirigenziale n_ 624 del 19_12_2024
627;19-12-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000627.19-12-2024.pdf;Decreto dirigenziale n_ 627 del 19_12_2024
67;10-03-2021;Decreto Dirigenziale;;1318;2;ITOLO;;D.D. n. 67 del 10.3.21.pdf;Decreto Dirigenziale n_ 67 del 10_03_2021
68;10-03-2021;Decreto Dirigenziale;;1315;1;ITOLO;;R.D. n. 68 del 10.3.21 Pag. compens.  canoni pedaggi.pdf;Decreto dirigenziale n_ 68 del 10_03_2021
68;10-03-2021;Decreto Dirigenziale;;1315;1;ITOLO;60.330.764,40;R.D. n. 68 del 10.3.21 Pag. compens.  canoni pedaggi.pdf;Decreto dirigenziale n_ 68 del 10_03_2021
7;12-02-2024;Decreto Dirigenziale;;1315;;ITOLO;;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;;ITOLO;5.073.554.000,00;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;1;ITOLO;1.212.991.281,11;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;;;;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;1;ITOLO;512.355.672,06;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;1;ITOLO;;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;12-02-2024;Decreto Dirigenziale;;1315;1;ITOLO;498.470.395,54;DD n.7 del 12-02-2024 pag. Saldo 2023 Fondo TPL.pdf;Decreto dirigenziale n_ 7 del 12_02_2024
7;20-01-2025;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO_DECRETI_R_.0000007.20-01-2025.pdf;Decreto Dirigenziale n_ 7 del 20_01_2025
73;16-03-2021;Decreto Dirigenziale;;;;;;Allegati 1 e 2 Decreto Poli universitari  rev.4.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
73;16-03-2021;Decreto Dirigenziale;;;;;;DD 73 RegistrazioneFascicolo_58661.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
73;16-03-2021;Decreto Dirigenziale;;7582;2;ITOLO;;Decreto Ciclovie-Poli Universitari 0000073.16-03-2021.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
73;16-03-2021;Decreto Dirigenziale;;7582;3;ITOLO;35.000.000,00;Decreto Ciclovie-Poli Universitari 0000073.16-03-2021.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
73;16-03-2021;Decreto Dirigenziale;;7582;4;ITOLO;;Decreto Ciclovie-Poli Universitari 0000073.16-03-2021.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
73;16-03-2021;Decreto Dirigenziale;;7582;1;ITOLO;;Decreto Ciclovie-Poli Universitari 0000073.16-03-2021.pdf;Decreto Dirigenziale n_ 73 del 16_03_2021
78;19-03-2021;Decreto Dirigenziale;;1315;;ITOLO;;DD N. 78. di imp. e pag. da genn. a marzo 2021 del 19-03-2021.pdf;Decreto dirigenziale n_ 78 del 19_3_2021
78;19-03-2021;Decreto Dirigenziale;;1315;3;ITOLO;1.218.638,00;DD N. 78. di imp. e pag. da genn. a marzo 2021 del 19-03-2021.pdf;Decreto dirigenziale n_ 78 del 19_3_2021
78;19-03-2021;Decreto Dirigenziale;;1315;1;ITOLO;;DD N. 78. di imp. e pag. da genn. a marzo 2021 del 19-03-2021.pdf;Decreto dirigenziale n_ 78 del 19_3_2021
80;21-02-2024;Decreto Dirigenziale;;;;;;m_inf.AFC41FC.REGISTRO DECRETI(R).0000080.21-02-2024.pdf;Decreto Dirigenziale n_ 80 del 21_02_2024
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_1.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_2.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_3.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_4.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_5.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_6.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_7.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_8.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;09-07-2013;Decreto Dirigenziale;;;;;;Decreto_Dirigenziale_09-07-2013_all_9.pdf;Decreto Dirigenziale n_ 81 del 09_07_2013
81;24-03-2021;Decreto Dirigenziale;;1315;;ITOLO;;DD impegno N. 81 del 24-03-2021 imp. da aprile a ott. 2021.pdf;Decreto Dirigenziale n_ 81 del 24_3_2021
81;24-03-2021;Decreto Dirigenziale;;1315;3;ITOLO;1.218.638,00;DD impegno N. 81 del 24-03-2021 imp. da aprile a ott. 2021.pdf;Decreto Dirigenziale n_ 81 del 24_3_2021
81;24-03-2021;Decreto Dirigenziale;;1315;1;ITOLO;;DD impegno N. 81 del 24-03-2021 imp. da aprile a ott. 2021.pdf;Decreto Dirigenziale n_ 81 del 24_3_2021
85;08-05-2017;Decreto Dirigenziale;;;;;;85-17.pdf;Decreto Dirigenziale n_ 85 del 08_05_2017
86;16-03-2020;Decreto Dirigenziale;;;;;;M_DIP.TPL_.REGISTRO DECRETI(R).0000086.16-03-2020.pdf;Decreto Dirigenziale n_ 86 del 16_03_2020
88;22-05-2023;Decreto Dirigenziale;;;;;;decreto dirigenzionale rimodulazione .0000088.22-05-2023.pdf;Decreto Dirigenziale n_ 88 del 22 maggio 2023
92;26-05-2021;Decreto Dirigenziale;;1315;;ITOLO;;DD n 92 del 26-05-2021 aprile e maggio2021 Fondo TPL.pdf;Decreto dirigenziale n_ 92 del 26_05_2021
92;26-05-2021;Decreto Dirigenziale;;1315;3;ITOLO;1.218.638,00;DD n 92 del 26-05-2021 aprile e maggio2021 Fondo TPL.pdf;Decreto dirigenziale n_ 92 del 26_05_2021
92;26-05-2021;Decreto Dirigenziale;;1315;1;ITOLO;;DD n 92 del 26-05-2021 aprile e maggio2021 Fondo TPL.pdf;Decreto dirigenziale n_ 92 del 26_05_2021
106;25-03-2024;Decreto Dirigenziale;;1315;;ITOLO;;DD n.106 del 25-03-2024 imp. e cont. pag. anticipazione da genn. a marzo 2024.pdf;Decreto dirigenziale n_106 del 25_3_2024
106;25-03-2024;Decreto Dirigenziale;;1315;;ITOLO;5.173.554.000,00;DD n.106 del 25-03-2024 imp. e cont. pag. anticipazione da genn. a marzo 2024.pdf;Decreto dirigenziale n_106 del 25_3_2024
106;25-03-2024;Decreto Dirigenziale;;1315;1;;1.236.919.281,12;DD n.106 del 25-03-2024 imp. e cont. pag. anticipazione da genn. a marzo 2024.pdf;Decreto dirigenziale n_106 del 25_3_2024
106;25-03-2024;Decreto Dirigenziale;;1315;1;ITOLO;;DD n.106 del 25-03-2024 imp. e cont. pag. anticipazione da genn. a marzo 2024.pdf;Decreto dirigenziale n_106 del 25_3_2024
117;04-04-2024;Decreto Dirigenziale;;1315;;ITOLO;;DD n.117 del 4-04-2024 impegno da aprile ad ottobre 2024.pdf;Decreto dirigenziale n_117 del 04_04_2024
117;04-04-2024;Decreto Dirigenziale;;1315;;ITOLO;5.173.554.000,00;DD n.117 del 4-04-2024 impegno da aprile ad ottobre 2024.pdf;Decreto dirigenziale n_117 del 04_04_2024
117;04-04-2024;Decreto Dirigenziale;;1315;1;ITOLO;1.236.919.281,12;DD n.117 del 4-04-2024 impegno da aprile ad ottobre 2024.pdf;Decreto dirigenziale n_117 del 04_04_2024
117;04-04-2024;Decreto Dirigenziale;;1315;1;ITOLO;;DD n.117 del 4-04-2024 impegno da aprile ad ottobre 2024.pdf;Decreto dirigenziale n_117 del 04_04_2024
127;07-04-2024;Decreto Dirigenziale;;1315;1;ITOLO;;DD n.127 del 07-04-2025 imp. e cont. pag. da genn. ad aprile 2025_anticip. Fondo TPL.pdf;Decreto dirigenziale n_127 del 07_04_2024
127;07-04-2024;Decreto Dirigenziale;;1315;1;;1.708.913.280,00;DD n.127 del 07-04-2025 imp. e cont. pag. da genn. ad aprile 2025_anticip. Fondo TPL.pdf;Decreto dirigenziale n_127 del 07_04_2024
243;16-07-2024;Decreto Dirigenziale;;;;;;m_inf.A153A1B.REGISTRO_DECRETI_R_.0000243.16-07-2024.pdf;Decreto dirigenziale n_243 del 16_07_2024
291;23-09-2024;Decreto Dirigenziale;;1318;;ITOLO;;DD 291.23-09-2024 CMRT 2021.pdf;Decreto dirigenziale n_291del 23_09_2024
330;11-08-2023;Decreto Dirigenziale;;;;;;M_DIP.MOT_.REGISTRO_DECRETI(U).0000330.11-08-2023.pdf;Decreto Dirigenziale n_330 del 11_08_2023
376;01-10-2025;Decreto Dirigenziale;;;;;;Decreto Riconoscimento di veicoli per uso speciale destinati ai servizi antincendio_0000376.01-.pdf;Decreto Dirigenziale n_376 del 01_10_2025 per il R
422;05-12-2023;Decreto Dirigenziale;;1318;;ITOLO;100.000.000,00;DD 422 del.05-12-2023 mancati ricavi 2021.pdf;Decreto dirigenziale n_422 del 05_12_2023
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;ITOLO;731.734,21;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;3;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;ITOLO;2.121.254,03;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;ITOLO;;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;D69I24000500001;7248;5;;;m_inf.A153A1B.REGISTRO DECRETI(R).0000457.20-12-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;;;;;;Registrazione CdC 457-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;;7248;3;ITOLO;;Registrazione UCB 457-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
457;20-12-2024;Decreto Dirigenziale;;7248;5;ITOLO;;Registrazione UCB 457-2024.pdf;Decreto Dirigenziale n_457 del 20_12_2024
