Numero_Decreto;Data_Decreto;Tipologia;CUP;Capitolo_di_Spesa;Piano_Gestionale;Ministero;Importo_EUR;Documento;Cartella
225;04-09-2024;Decreto Interministeriale;F27H19000690005;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003020001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H20003690001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H19003090001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H20002670001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H14001510001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F17H19002450001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F14E21001330001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F14E21001440001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H21008120001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000710005;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H20004390001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F47H19002300001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H21010680001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H16000440001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000700005;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000720005;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003830001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003840001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003860001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003870001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003880001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H22002290001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000490005;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F67H21007470001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H21007450001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F67H19003900001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H19004190001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H16002380001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F62C20002430001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F32C20003470001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F34E21006650001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H20004840001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003080001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003090001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F97H21009590001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F47H21008970001;;;;;2) All.1_Elenco interventi piano commissariale.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F91B16000480001;;;;;3) All.2_Dotazione finanziaria degli interventi individuati a maggior impatto.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H20003850001;;;;;3) All.2_Dotazione finanziaria degli interventi individuati a maggior impatto.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F84E20002570001;;;;;3) All.2_Dotazione finanziaria degli interventi individuati a maggior impatto.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F91B16000480001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H20003850001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F84E20002570001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F21B23000190001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F31B23000090001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F11B23000120001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F11B20000470001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F21B12000000005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F11B16000530001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F64E20000910001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H15000950001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H18001090001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003770001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003800001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003810001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F77H19003000001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F77H14000050005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F59J12000130005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F71B15000640001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003010001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000690005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003020001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H20003690001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H19003090001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H14001510001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F17H19002450001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F14E21001330001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F14E21001440001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H21008120001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000710005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H20004390001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F47H19002300001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H21010680001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H16000440001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003830001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003840001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H19003860001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F87H22002290001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19000490005;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F67H21007470001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H21007450001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F67H19003900001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H19004190001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H16002380001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F62C20002430001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F32C20003470001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F37H20004840001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003080001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F27H19003090001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F97H21009590001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;F47H21008970001;;;;;4) All.3_Cronoprogrammi degli interventi.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;;;;;;Registrazione Corte dei Conti prot. 3380 del 25.09.2024.pdf;Decreto interministeriale n_ 225 del 04_09_2024
225;04-09-2024;Decreto Interministeriale;;;;;;Registrazione Ufficio Centrale Bilancio prot. 2709 del 13.09.2024_0.pdf;Decreto interministeriale n_ 225 del 04_09_2024
239;14-06-2019;Decreto Interministeriale;;;;;;Decreto Interministeriale n. 239 del 14.06.2019_0.pdf;Decreto Interministeriale n_ 239 del 14_06_2019
245;;Decreto Interministeriale;;;;;;245 - DI trasporto 12 giugno-signed.pdf;Decreto Interministeriale n_ 245 del 12 giugno 202
25;15-02-2023;Decreto Interministeriale;;1315;;ITOLO;;decreto+interm+n.25+del+15-2-23.pdf;Decreto interministeriale n_ 25 del 15_02_2023
25;15-02-2023;Decreto Interministeriale;;;;;;Registrazione CdC 25.pdf;Decreto interministeriale n_ 25 del 15_02_2023
25;15-02-2023;Decreto Interministeriale;;;;;;Registrazione UCB 25.pdf;Decreto interministeriale n_ 25 del 15_02_2023
254;06-10-2023;Decreto Interministeriale;;;;;;Avviso DM 254_2023_signed.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;Avviso n.2_signed.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;FAQ Decreto 254.23 v13.02.24.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;FAQ Decreto 254.23 v16.02.24.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;FAQ Decreto 254.23 v28.02.24.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;M_INFR.GABINETTO.REG_DECRETI(R).0000254.06-10-2023.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;Registrazione CdC 254-23pdf.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
254;06-10-2023;Decreto Interministeriale;;;;;;Registrazione UCB 254-23pdf.pdf;Decreto Interministeriale n_ 254 del 06_10_2023
256;24-08-2022;Decreto Interministeriale;;7248;;ITOLO;;M_INFR.GABINETTO.REG_DECRETI_R_.0000256.24-08-2022.pdf;Decreto interministeriale n_ 256 del 24_08_2022
256;24-08-2022;Decreto Interministeriale;;;;;;Registrazione CdC 256-22.pdf;Decreto interministeriale n_ 256 del 24_08_2022
256;24-08-2022;Decreto Interministeriale;;;;;;Registrazione UCB 256-22.pdf;Decreto interministeriale n_ 256 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;E31B22002240005;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J91B22000650006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H11B22001930006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F31B22000430006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C81B22002110001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;G21B22001410006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;D61J22000090006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;D61J22000000006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;E71J22000120006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22000920001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H11B22001850001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H11B22001860001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H11B22001870001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001360001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001380001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001390001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001400001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001410001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B71B22001370001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B22002140001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B22002150005;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B22002160001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B22002170001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B19000490004;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C61B22002180007;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B34E22000700001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C11B22001440006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C81B22001250006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F47H22001360001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F47H22001370001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F47H22001380001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F47H22001390001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F47H22001400001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B47H20018670001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;D91B22000920001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;D91B22000930001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B61B21007300007;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B61B22001010006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;B61B22001020006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;F11B22000740001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H91B22001120001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H91B22001140001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H91B22001150001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;D71J22000000006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;I91B22000680001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;G17H22000960006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;G17H22000970006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;C91B22001900001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J21B22000310001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J51B22001010001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;H31B22001640006;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J89J22002400001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J89J22002390001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
257;24-08-2022;Decreto Interministeriale;J81B22002660001;;;;;M_INFR.GABINETTO.REG_DECRETI_R_.0000257.24-08-2022.pdf;Decreto interministeriale n_ 257 del 24_08_2022
